hour,interval,Pimp,Pexp,H,SoC,L_BW1,L_BW2,A_DC,Pch,Pdis,P_source,P_fan,P_cooling,TRCU,QRCU,PS1,PS2,Ti1,Ti2,To1,To2
7,86,0.4737943889499213,0.0,166.4217401215015,0.5000003890783424,9.020271626450508e-05,9.02019564690087e-05,0.2108210589483194,0.0877193666685017,0.0,47.54906860614329,233.0100662345068,280.5591348406501,1.761086302386311e-05,0.0999999645197668,63.35170193304433,63.35170193203127,0.5772280136909527,0.577228013697775,1.3799661943418409,1.3799661943600134
7,87,0.4765863205065561,0.0,154.99073294171308,0.500000389078398,9.020206052558738e-05,9.020284617821348e-05,0.2229248224721063,0.0877193665059489,0.0,44.28306655477516,233.010066361331,277.2931329161062,1.761082452063613e-05,0.0999999644518301,66.98888287095006,66.98888287199759,0.5426632185185424,0.5426632185114878,1.2851816907544,1.285181690735488
7,88,0.4731272526465575,0.0,163.1640753160492,0.500000389078392,9.020293771687214e-05,9.020213539012834e-05,0.2113477826183645,0.0877193665048734,0.0,46.61830723315692,233.01006627059468,279.6283735037516,1.7610810537209984e-05,0.0999999645004354,63.50998239607392,63.50998239500415,0.5678750567852957,0.5678750567925901,1.352954038984081,1.3529540390036363
7,89,0.4794988103221305,0.0,155.3345120235568,0.5000003890783855,9.02021915002335e-05,9.020300652847092e-05,0.2285477340115031,0.0877193665048686,0.0,44.38128914958766,233.0100663575056,277.39135550709324,1.761079488140003e-05,0.0999999644538793,68.67856778861895,68.67856778970565,0.5436704859589594,0.5436704859515112,1.288032264530189,1.2880322645102196
7,90,0.4756809946178529,0.0,166.9867206636102,0.5000003890783787,9.020306353365732e-05,9.0202239031144e-05,0.2142679776802387,0.0877193665048621,0.0,47.710491618174345,233.01006622824093,280.72055784641526,1.7610793176895064e-05,0.0999999645231233,64.38750101226942,64.38750101117009,0.579781105110984,0.5797811051185496,1.3846509433336844,1.3846509433539695
7,91,0.4740451073056002,0.0,157.3367807847644,0.5000003890783717,9.0202277281861e-05,9.02031093566362e-05,0.216508213964656,0.087719366504854,0.0,44.95336593850411,233.01006633525552,277.9634322737596,1.761078215297821e-05,0.0999999644657982,65.06069201466255,65.06069201577198,0.5499822920376334,0.5499822920299802,1.304634830472838,1.304634830452318
7,92,0.4764968896204232,0.0,158.81452965615523,0.5000003890783643,9.020315018058814e-05,9.020231181360264e-05,0.2205632956189059,0.0877193665048472,0.0,45.37557990175864,233.0100663188445,278.3856462206031,1.7610778668095913e-05,0.0999999644745892,66.27924405289535,66.27924405177754,0.5543841855161822,0.5543841855239054,1.3168881420783918,1.3168881420991003
7,93,0.4753705965160071,0.0,161.5768431117113,0.5000003890783571,9.020252259166736e-05,9.020336629593444e-05,0.2167360718636926,0.0877193665048499,0.0,46.1648123176318,233.01006628818124,279.17487860581303,1.761077784807128e-05,0.0999999644910147,65.12916331326014,65.12916331438507,0.5630122575133071,0.5630122575055255,1.3397929050365005,1.3397929050156352
7,94,0.4715516465050596,0.0,158.98890403096058,0.5000003890763439,9.022094738579464e-05,9.02200987581168e-05,0.2105831471589492,0.0877193664696562,0.0,45.42540115170302,233.01006631600936,278.4354674677124,1.7610879997002025e-05,0.0999999644761079,63.28020942914843,63.28020942801693,0.5550136727714737,0.5550136727793047,1.318334033011572,1.31833403303257
7,95,0.4687027146580508,0.0,154.795621587213,0.5000000470783172,9.415358145948836e-05,9.415451019315978e-05,0.2072967418298594,0.0877133665392409,0.0,44.22732045348943,233.0100662838812,277.2373867373706,1.7620298585076203e-05,0.0999999644933181,62.2926419670509,62.29264196828921,0.5419074718966314,0.5419074718887545,1.2835638603616213,1.2835638603405009
8,96,0.5067497101441465,0.0,154.79562158752017,0.5000000470783172,-0.0,-0.0,0.2833027310723671,0.0877193065049664,0.0,44.22732045357719,233.01006628388143,277.2373867374586,1.7620298585076203e-05,0.0999999644933181,62.2926419670509,62.29264196828921,0.5419074718966314,0.5419074718887545,1.2835638603616213,1.2835638603405009
8,97,0.5069480684744305,0.0,152.54060208059656,0.5000003890487635,9.020142243589334e-05,9.020347530788688e-05,0.284974462833588,0.0877253059864813,0.0,43.58302916588473,233.0100672416937,276.5930964075784,3.499486720113367e-05,0.0999999639802411,85.63479979620439,85.63479979894156,0.5348074919995306,0.5348074920081586,1.26488289722192,1.2648828972450423
8,98,0.5112867960432078,0.0,205.3190386243597,0.5000003890780893,9.020390615805384e-05,9.020182221577828e-05,0.2635261405099579,0.0877193670142689,0.0,58.662582464102776,233.0100658064896,291.6726482705924,1.7610961454338987e-05,0.0999999647490453,79.189578941188,79.18957893840941,0.6990449572745987,0.6990449572939644,1.702497801659671,1.7024978017111043
8,99,0.5147649923964654,0.0,190.98926739177904,0.5000003890782428,9.02020856497963e-05,9.020420357423152e-05,0.278655844915157,0.0877193665076213,0.0,54.568362111936864,233.0100659634917,287.5784280754286,1.761086607963453e-05,0.0999999646649431,83.73605511228247,83.73605511510637,0.6555292646452616,0.6555292646259203,1.5836771040758346,1.583677104023972
8,100,0.5054448201864552,0.0,201.2055213869747,0.5000003890782271,9.020440954319191e-05,9.020227152938692e-05,0.2641845450980756,0.0877193665046804,0.0,57.48729182484992,233.0100658514651,290.497357676315,1.7610826102003508e-05,0.0999999647249531,79.38742952033348,79.3874295174828,0.6870408605358704,0.6870408605555306,1.668389023422812,1.6683890234755243
8,101,0.5034215360160835,0.0,191.41856284838624,0.5000003890782106,9.020241170169411e-05,9.020456531254027e-05,0.2856844843398192,0.0877193665046636,0.0,54.69101795668178,233.01006595876464,287.7010839154464,1.7610787568288972e-05,0.0999999646674752,85.84816125962686,85.84816126249834,0.656785113909366,0.656785113889521,1.5872367690349132,1.587236768981702
8,102,0.4687236963931641,0.0,205.9838236669338,0.5000003890781934,9.020469153202649e-05,9.02025276078032e-05,0.2678347889257153,0.0877193665046465,0.0,58.85252104769537,233.01006579919385,291.8625868468892,1.761077881747643e-05,0.0999999647529535,80.48432779077397,80.48432778788874,0.7019233874981194,0.7019233875181089,1.7080101171381992,1.7080101171917976
8,103,0.4467598072366821,0.0,193.92139876723684,0.5000003890781753,9.020262130486772e-05,9.0204793448096e-05,0.2706350842813426,0.087719366504628,0.0,55.40611393349624,233.01006593128423,288.4161798647805,1.7610752804871062e-05,0.0999999646821959,81.32581654232614,81.32581654522232,0.6646748711629632,0.6646748711428787,1.6079899760868694,1.6079899760330152
8,104,0.419993015133035,0.0,195.76858486519623,0.5000003890781562,9.020487707956676e-05,9.020269829615931e-05,0.2757039363492091,0.0877193665046086,0.0,55.93388139005607,233.01006591101995,288.94394730107604,1.7610742872767925e-05,0.0999999646930509,82.84900659167545,82.8490065887704,0.6701772380018972,0.670177238022058,1.6233066155677098,1.6233066156217684
8,105,0.3888100587557025,0.0,199.22147670030097,0.5000003890781363,9.020249100312194e-05,9.02046750328094e-05,0.2709199066501864,0.0877193665045874,0.0,56.92042191437171,233.01006587318943,289.9304877875612,1.7610735048548588e-05,0.0999999647133158,81.41140566449286,81.4114056674049,0.6809623280090426,0.6809623279888204,1.6519375692943254,1.6519375692401008
8,106,0.3493700873641215,0.0,195.98655286692912,0.5000003890781225,9.017782906012651e-05,9.01756420846022e-05,0.2632287502832804,0.0877193665046952,0.0,55.99615796197975,233.01006590998816,289.0062238719679,1.7610561293451038e-05,0.0999999646936036,79.100213196922,79.10021319400603,0.6709640970630514,0.670964097083322,1.6251139792135747,1.625113979267929
8,107,0.3013523092938621,0.0,190.7449524910149,0.5000000470782515,8.474648521684192e-05,8.47484194196116e-05,0.2591206409361056,0.0877133665071968,0.0,54.4985578545757,233.01006608720124,287.50862394177693,1.7596112633170408e-05,0.0999999645986749,77.86572975319402,77.86572975577295,0.6545813451766045,0.6545813451563067,1.581651261291419,1.5816512612369915
9,108,0.2833096240386251,0.0,190.7449524910149,0.5000000470782515,-0.0,-0.0,0.3116330041796039,0.0877193065049546,0.0,54.4985578545757,233.01006608720127,287.508623941777,1.7596112633170408e-05,0.0999999645986749,77.86572975319402,77.86572975577295,0.6545813451766045,0.6545813451563067,1.581651261291419,1.5816512612369915
9,109,0.1708195026576349,0.0,0.0,0.5,0.0,0.0,0.3134711030707605,0.0877184805707198,0.0,0.0,233.01,233.01,1.5582996050389246,0.1,94.19806647276351,94.19806647276351,0.6457062004038934,0.6457062004218183,1.558299605014871,1.5582996050629778
9,110,0.1247516452270427,0.0,0.0,0.5,0.0,0.0,0.2898779485143429,0.0877192982456141,0.0,0.0,233.01,233.01,1.8657247054796595,0.1,87.10832352856005,87.10832352856005,0.7618567341844007,0.7618567341846034,1.8657247054795485,1.8657247054797708
9,111,0.098897810236663,0.0,0.0,0.5,0.0,0.0,0.3065206233587391,0.0877192982456141,0.0,0.0,233.01,233.01,1.7344722871407108,0.1,92.10944731930113,92.10944731930113,0.713511672728912,0.713511672728914,1.7344722871407094,1.7344722871407117
9,112,0.0568239498723288,0.0,0.0,0.5,0.0,0.0,0.2906021935598695,0.0877192982456141,0.0,0.0,233.01,233.01,1.8275423529497568,0.1,87.32595916474081,87.32595916474081,0.7480617589181394,0.7480617589181393,1.8275423529497568,1.8275423529497568
9,113,0.0394875714213565,0.0,0.0,0.5,0.0,0.0,0.3142521267247601,0.0877192982456141,0.0,0.0,233.01,233.01,1.738349902571466,0.1,94.43276408079043,94.43276408079043,0.7148556584897037,0.7148556584897037,1.738349902571466,1.738349902571466
9,114,0.0,0.0,0.0,0.5002453064619089,0.0,0.0,0.2946174617694965,0.0920229203843669,0.0,0.0,233.01,233.01,1.871128311949628,0.1,88.5325472617337,88.5325472617337,0.764435335517243,0.764435335517243,1.871128311949628,1.871128311949628
9,115,0.0317998145517753,0.0,0.0,0.5,0.0,0.0,0.297697786660392,0.0834587123282492,0.0,0.0,233.01,233.01,1.7612141948460702,0.1,89.4581848914478,89.4581848914478,0.7235701896031536,0.7235701896031536,1.7612141948460702,1.7612141948460702
9,116,0.0388510569749603,0.0,0.0,0.5,0.0,0.0,0.3032735239347577,0.0877192982456141,0.0,0.0,233.01,233.01,1.7779736090239129,0.1,91.13369394239469,91.13369394239469,0.729533702905767,0.729533702905767,1.7779736090239129,1.7779736090239129
9,117,0.0362172094256916,0.0,0.0,0.5,0.0,0.0,0.2980110912688861,0.0877192982456141,0.0,0.0,233.01,233.01,1.8094803924904952,0.1,89.5523329263003,89.5523329263003,0.7414101401129096,0.7414101401129097,1.8094803924904952,1.8094803924904952
9,118,0.022267858435348,0.0,0.0,0.5,0.0,0.0,0.2895508195599079,0.0877192982456141,0.0,0.0,233.01,233.01,1.7800004184455287,0.1,87.01002127775234,87.01002127775234,0.7304380744701805,0.7304380744701805,1.7800004184455287,1.7800004184455287
9,119,0.0118444331700144,0.0,0.0,0.5,0.0,0.0,0.2850319578909097,0.0877192982456141,0.0,0.0,233.01,233.01,1.7321675547760271,0.1,85.65210334621837,85.65210334621837,0.712393121836938,0.7123931218369381,1.7321675547760274,1.7321675547760274
10,120,0.0225746276825917,0.0,0.0,0.5,-0.0,-0.0,0.3257981407332221,0.087719298245614,0.0,0.0,233.01,233.01,1.7321675547760271,0.1,85.65210334621837,85.65210334621837,0.712393121836938,0.7123931218369381,1.7321675547760274,1.7321675547760274
10,121,0.0,0.039191707072611,0.0,0.5,0.0,0.0,0.3277197895739769,0.0877192982456147,0.0,0.0,233.01,233.01,1.7064415080570154,0.1,98.47979676698006,98.47979676698006,0.7025910596180446,0.7025910596180446,1.7064415080570154,1.7064415080570154
10,122,0.0,0.0404160383065554,0.0,0.5,0.0,62.38514016577551,0.3030542189013584,0.0877192982456141,0.0,0.0,233.01,233.01,1.9468388561784395,0.1,91.0677927798582,174.2479796675589,0.7927602117002543,0.7927602117002543,1.9468388561784395,1.9468388561784395
10,123,0.0,0.1682763143674951,0.0,0.5,0.0,20.89913341082313,0.3204533789659545,0.0877192982456141,0.0,0.0,233.01,233.01,2.5890485398170178,0.1,96.29624037926934,124.16175159370016,0.7417993889682988,1.3273477479057911,1.809167732109035,3.3689293475250004
10,124,0.0,0.2541257227414691,0.0,0.5,0.0,19.81378592453656,0.3038113841762272,0.0877192982456141,0.0,0.0,233.01,233.01,2.1719959632886097,0.1,91.29532094495627,117.71370217767168,0.7785552621854118,0.9813302935425752,1.907102508945893,2.4368894176313263
10,125,0.0,0.2632939012888589,0.0,0.5,0.0,21.426281367597284,0.3285363143031583,0.0877192982456141,0.0,0.0,233.01,233.01,2.0623890813823627,0.1,98.72516244809908,127.29353760489546,0.7434242120898173,0.931681388875964,1.8134413450052853,2.31133681775944
10,126,0.0,0.2990077092680882,0.0,0.5,20.08755421155658,0.0,0.3080091645772009,0.0877192982456141,0.0,0.0,233.01,233.01,2.22125491332715,0.1,119.34015957085764,92.55675395544888,0.7952398135099461,0.9984720447932186,1.9522370341925988,2.490272792461701
10,127,0.0,0.3160125397333912,0.0,0.5,20.29757636320855,0.0,0.3112295042358643,0.0877192982456141,0.0,0.0,233.01,233.01,2.0897183917010294,0.1,120.587901173822,93.52446602287723,0.9410756801571232,0.7548274321694168,2.339574776209466,1.8398620071925929
10,128,0.0,0.3361747499978187,0.0,0.5,20.67774026827894,0.0,0.3170586841136102,0.0877192982456141,0.0,0.0,233.01,233.01,2.109774673389195,0.1,122.84645493384517,95.2761345761399,0.9513981305150012,0.7587782568687135,2.3646724849717726,1.8548768618066167
10,129,0.0,0.3582486408598607,0.0,0.5,20.31893804106042,0.0,0.3115570499629264,0.0877192982456141,0.0,0.0,233.01,233.01,2.147479395381689,0.1,120.71481090193996,93.6228935138594,0.967428868035214,0.7711730019338661,2.407166866548055,1.887791924215323
10,130,0.0,0.3822621936414908,0.0,0.5,19.74210133363006,0.0,0.3027122204489946,0.0877192982456141,0.0,0.0,233.01,233.01,2.112200191833034,0.1,117.28782402309628,90.96502224492288,0.9526350475776229,0.7597058944424095,2.367424769731681,1.8569756139343871
10,131,0.0,0.0,0.0,0.5227506798161158,19.433997128925697,0.0,0.2979879559768601,0.4868540318616807,0.0,0.0,233.01,233.01,2.054957762409149,0.1,115.4573769429474,89.54538077104647,0.9283144224432652,0.7408370950546271,2.3029506098210835,1.806964914997216
11,132,0.0,0.4188217741361612,0.0,0.5227506798161158,-0.0,-0.0,0.3399632772868405,0.0917106455817743,0.0,0.0,233.01,233.01,2.054957762409149,0.1,115.4573769429474,89.54538077104647,0.9283144224432652,0.7408370950546271,2.3029506098210835,1.806964914997216
11,133,0.0,0.4526284823869615,0.0,0.5175231730179546,51.14488150230254,0.0,0.3419684760771933,0.0,0.0,0.0,233.01,233.01,2.024170949730665,0.1,170.9547023976,102.76152706119656,0.9151074073673342,0.7305835095422135,2.2682783695567688,1.780063529904562
11,134,0.0,0.3476694877238461,0.0,0.5219486335286587,23.717286696628065,0.0,0.316230489288374,0.1684331972084854,0.0,0.0,233.01,233.01,2.66824427747798,0.1,126.65031095999382,95.0272620311564,1.3056076242761216,0.8234779447625885,3.308753295868189,2.02773525908777
11,135,0.0,0.0,0.0,0.5479639851569514,0.0,0.0,0.3343861345731699,0.5479796133961286,0.0,0.0,233.01,233.01,2.1838667921527124,0.1,100.48303343923756,100.48303343923756,0.9986665449654768,0.7706106405791038,2.483347596136854,1.884385988168571
11,136,0.0,0.0,0.0,0.5712995855940268,48.855503202431606,0.0,0.3170205747925849,0.5055305313797357,0.0,0.0,233.01,233.01,1.987047488004845,0.1,160.40535366174726,95.26468272517177,0.810591569743487,0.808020307890237,1.9884591881068407,1.9856357879028488
11,137,0.0,0.0,0.0,0.5979104001851585,0.0,0.0,0.3428205018815565,0.5670843938082812,0.0,0.0,233.01,233.01,2.498847668541354,0.1,103.01756081540776,103.01756081540776,1.2301331934065485,0.7715477339173603,3.109608175487727,1.8880871615949808
11,138,0.0,0.0,0.0,0.6216113642732978,0.0,49.81660269498461,0.3214008673849053,0.5207029489472088,0.0,0.0,233.01,233.01,2.036277359296058,0.1,96.58096064916404,163.00309757581022,0.8313128601178177,0.8261319753327472,2.039121820886102,2.033432897706014
11,139,0.0,0.0,0.0,0.6477106203035453,24.35709163585024,0.0,0.3247612218113366,0.5669363100522924,0.0,0.0,233.01,233.01,2.535824310029514,0.1,130.06686933544032,97.59074715430668,0.7811120045605676,1.2486382175314892,1.9130930379794489,3.158555582079579
11,140,0.0,0.0,0.0,0.6738710948098953,0.0,24.81328832193475,0.3308438442924629,0.5725891352523762,0.0,0.0,233.01,233.01,2.239209695419752,0.1,99.4185752098851,132.50295963913143,1.0166841589347613,0.7933499078073103,2.5407993655139016,1.9376200253256024
11,141,0.0,0.0,0.0,0.7007614503899813,24.38272564927246,0.0,0.3251030086569667,0.5899836233014916,0.0,0.0,233.01,233.01,2.277578656379849,0.1,130.20375496711512,97.6934541014185,0.8033530620899765,1.0337229537641497,1.9687741395660667,2.58638317319363
11,142,0.0,0.0,0.0,0.7181091270781109,23.69052160035608,0.0,0.3158736213380813,0.4272858103864823,0.0,0.0,233.01,233.01,2.240048153300424,0.1,126.50738534590155,94.92002321209344,1.0176849228426172,0.7914331479945853,2.5434279867655087,1.93666831983534
11,143,0.0,0.0,0.0,0.7294203135175988,0.0,0.0,0.3109439540628105,0.3244259247415633,0.0,0.0,233.01,233.01,2.1791842154245065,0.1,93.43865819587458,93.43865819587458,0.9940571793790562,0.7691388021461011,2.476745756499241,1.881622674349772
12,144,0.0,0.0533479036622166,0.0,0.7294203135175988,-0.0,-0.0,0.3399632772868405,0.1279684760557189,0.0,0.0,233.01,233.01,2.1791842154245065,0.1,93.43865819587458,93.43865819587458,0.9940571793790562,0.7691388021461011,2.476745756499241,1.881622674349772
12,145,0.0,0.0,0.0,0.7246924269334796,51.14488150230254,0.0,0.3419684760771933,0.0450230973869615,0.0,0.0,233.01,233.01,1.8549149177493536,0.1,170.9547023976,102.76152706119656,0.7609501271003991,0.7584115445802851,1.856308675914452,1.853521159584256
12,146,0.0,0.0,0.0,0.7192645302652877,23.717286696628065,0.0,0.316230489288374,0.0319127649323314,0.0,0.0,233.01,233.01,2.66732125935773,0.1,126.65031095999382,95.0272620311564,1.3037263009989717,0.8236530220545341,3.306701251978172,2.027941266737288
12,147,0.0,0.0,0.0,0.7118370985223768,0.0,0.0,0.3343861345731699,0.0,0.0035217966038716,0.0,233.01,233.01,2.1838563594388467,0.1,100.48303343923756,100.48303343923756,0.9986463451473848,0.7706117016194228,2.4833254905721858,1.884387228305508
12,148,0.0,0.0,0.0,0.704718727537153,0.0,32.88027454973346,0.3170205747925849,0.0,0.0,0.0,233.01,233.01,1.987047370863856,0.1,95.26468272517177,139.10504879148306,0.8105913523843906,0.8080203103443947,1.988458950281764,1.985635791445948
12,149,0.0,0.0,0.0,0.6990139471192736,0.0,41.68676629381487,0.3428205018815565,0.0235509974998612,0.0,0.0,233.01,233.01,2.29914026588205,0.1,103.01756081540776,158.59991587382757,0.7715743155168596,1.080162746217851,1.8881163497999247,2.710164181964175
12,150,0.0,0.0,0.0,0.6980528340425466,24.10506505386789,0.0,0.3214008673849053,0.1057723928853643,0.0,0.0,233.01,233.01,2.5563126264142206,0.1,128.72104738765455,96.58096064916404,0.8259683574158783,1.2207276345303897,2.033269473648628,3.079355779179813
12,151,0.0,0.0,0.0,0.6978064775813517,0.0,24.35709163585024,0.3247612218113366,0.1181433663022923,0.0,0.0,233.01,233.01,2.217244488579211,0.1,97.59074715430668,130.06686933544032,1.007734227201295,0.7859400186261015,2.516136773475183,1.9183522036832388
12,152,0.0,0.0,0.0,0.6976276062349236,0.0,24.81328832193475,0.3308438442924629,0.119284095252376,0.0,0.0,233.01,233.01,2.2374814087540305,0.1,99.4185752098851,132.50295963913143,0.7903663928857542,1.0164726021596813,1.93436985025588,2.5405929672521808
12,153,0.0,0.0,0.0,0.699500110943854,0.0,0.0,0.3251030086569667,0.1552417679171882,0.0,0.0,233.01,233.01,2.2775591205505954,0.1,97.6934541014185,97.6934541014185,0.8007926108171564,1.036247566642361,1.965962750557179,2.5891554905440115
12,154,0.0,0.0,0.0,0.6979636243908502,48.07324724962854,0.0,0.3158736213380813,0.0957634132707855,0.0,0.0,233.01,233.01,1.9352378506016663,0.1,159.01768621159815,94.92002321209344,0.7888016115691628,0.791459233692942,1.933778736113399,1.9366969650899344
12,155,0.0,0.0,0.0,0.6979177998490528,23.32079655471081,0.0,0.3109439540628105,0.1216458193352821,0.0,0.0,233.01,233.01,2.48232487031224,0.1,124.53305360215566,93.43865819587458,1.2200780512937084,0.7688889249027413,3.083276662318992,1.8813730783054865
13,156,0.0,0.018067686291258,0.0,0.6979177998490528,-0.0,-0.0,0.3257981407332221,0.1224417192717634,0.0,0.0,233.01,233.01,2.48232487031224,0.1,124.53305360215566,93.43865819587458,1.2200780512937084,0.7688889249027413,3.083276662318992,1.8813730783054865
13,157,0.0,0.0,0.0,0.697463299773276,0.0,51.14488150230254,0.3277197895739769,0.1144680337318211,0.0,0.0,233.01,233.01,2.1481003122628906,0.1,98.47979676698006,166.67297210338347,0.982644661181388,0.758657753028506,2.442433761695539,1.853766862830242
13,158,0.0,0.0,0.0,0.702524067336422,23.71728669662805,0.0,0.3030542189013584,0.2111473782610327,0.0,0.0,233.01,233.01,2.588647339020792,0.1,122.6908417086956,91.0677927798582,0.796280470272984,1.2738018779539428,1.9506684004852843,3.2266262775562984
13,159,0.0,0.0,0.0,0.7099194829741605,25.078960092987742,0.0,0.3204533789659545,0.2529939703702228,0.0,0.0,233.01,233.01,2.109188491142693,0.1,129.73485383658632,96.29624037926934,0.964973469655206,0.7477597340065304,2.4027166183531627,1.8156603639322229
13,160,0.0,0.0,0.0,0.7153730879783796,0.0,23.776543109443864,0.3038113841762272,0.2202245584905397,0.0,0.0,233.01,233.01,2.2216406497278864,0.1,91.29532094495627,122.99737842421476,1.0160739111596144,0.7782230494416797,2.536504562548439,1.906776736907334
13,161,0.0,0.0,0.0,0.7169263079952733,0.0,25.71153764111673,0.3285363143031583,0.1527535245031137,0.0,0.0,233.01,233.01,2.1121844817872377,0.1,98.72516244809908,133.00721263625474,0.7461463266474323,0.9666287228075526,1.816426353932252,2.407942609642224
13,162,0.0,0.0,0.0,0.716168116503336,0.0,24.10506505386789,0.3080091645772009,0.1124749401406203,0.0,0.0,233.01,233.01,2.275099412379722,0.1,92.55675395544888,124.6968406939394,0.7953088199357051,1.039131396533305,1.952308758523136,2.597890066236308
13,163,0.0,0.0,0.0,0.7111943236773852,0.0,24.35709163585024,0.3112295042358643,0.0383840059488162,0.0,0.0,233.01,233.01,2.140238063522285,0.1,93.52446602287723,126.00058820401092,0.7525783340307264,0.9815812452772434,1.8373879840191605,2.443088143025409
13,164,0.0,0.0,0.0,0.7037802599306872,0.0,0.0,0.3170586841136102,0.0,0.0045318076488618,0.0,233.01,233.01,2.160801365279855,0.1,95.2761345761399,95.2761345761399,0.7587964607466469,0.9899972247434782,1.8548927429926323,2.4667099875670777
13,165,0.0,0.0,0.0,0.692094460014284,0.0,0.0,0.3115570499629264,0.0,0.0697199597564446,0.0,233.01,233.01,1.889266673627744,0.1,93.6228935138594,93.6228935138594,0.7712150634117061,0.7738245968844875,1.887833961255399,1.890699386000088
13,166,0.0,0.0,0.0,0.6837346373251597,0.0,0.0,0.3027122204489946,0.0,0.0215831713347217,0.0,233.01,233.01,1.8567792111219945,0.1,90.96502224492288,90.96502224492288,0.7594944208013131,0.7595214004289778,1.8567643984948488,1.85679402374914
13,167,0.0,0.0,0.0,0.6768972909519081,29.15679227518606,0.0,0.2979879559768601,0.0,0.0,0.0,233.01,233.01,1.806753280050322,0.1,128.42110380462788,89.54538077104647,0.740625306625657,0.7406255855645234,1.8067531269044936,1.8067534331961503
14,168,0.0240112155352082,0.0,0.0,0.6768972909519081,-0.0,-0.0,0.3116330041796039,0.1187539106933158,0.0,0.0,233.01,233.01,1.806753280050322,0.1,128.42110380462788,89.54538077104647,0.740625306625657,0.7406255855645234,1.8067531269044936,1.8067534331961503
